text,sentiment
৩ নাম্বার বাবুটা,neutral
ভাই physics কোন writter এর বই পড়ব,neutral
অন্যরকম পাঠশালা ফিরে পেতে চাই,neutral
সংক্ষেপে খুব সুন্দর করে বুঝান। Thank you vaia,positive
অন্যরকম পাঠশালা ই আমার একমাত্র ভরসা ️,positive
অসংখ্য ধন্যবাদ ভাইয়া,positive
ধন্যবাদ ভাইয়া।।।,positive
হোয়াইটবোর্ডের লেখা গুলো স্পষ্ট বোঝা যায় না। যদি এ প্রবলেম টা সলভ করে দেয়া হয় তবে কৃতজ্ঞ থাকবো।,negative
আজ প্রথম আপনাদের কোন ক্লাস করছি। সত্যিই অসাধারণ লাগছে।,positive
"Physics, chemistry, math, sokol অধ্যায় এর video চাই",neutral
"Physics, chemistry, math, sokol অধ্যায় এর video চাই",neutral
পদার্থ বিজ্ঞানের বিভিন্ন গানিতিক সমস্যার সমাধান পেতে সাবস্ক্রাইব করুন SUBSCRIBE FOR HSC Physics Tutorial SIYAM ACADEMY,neutral
"অসাধারণ! এছাড়াও সকল দর্শকদের কাছে অনুরোধ, ভেক্টর রাশি সম্পর্কে জানতে তোমরা নিচের লিংকে ক্লিক করে দেখতে পারো। অথবা Youtube এ গিয়ে OnlinePhyziks টাইপ করে সেখানে গিয়েও playlist দেখতে পারো। https://youtu.be/2dIKivR8Jrc",neutral
বি এস সি প্রথম বর্ষের ভেক্টর গুলোর সমাধান দেন।,neutral
বোর্ড এর লেখা পরিষ্কার না। সাদা আলো বেসি,negative
হঠাত করে মানুস চেঞ্জ হয়ে গেল? :/,negative
চেহারাটা পড়ানোর সাথে মিল আছে,neutral
বুয়েট ২০০৯ ব্যাচের সব ভাইয়াদের ক্লাসই সুন্দর। খুব ভালোভাবে তাঁরা আমাদের বুঝিয়েছেন।ভালোবাসা তাদের জন্য এবং অন্যরকম গ্রুপের সবার জন্য।️,positive
"পার্থ ভাই, রাতুল ভাই, আতিকুজ্জামান রাসেল ভাই, তৌফিক হাসান প্রতিক ভাই বাংলার বস",positive
জাযাকাল্লাহু খইরন,positive
"ভাইয়া আমি দেশের সেরা কোনো কলেজের টিচারের ক্লাস করিনি। কিন্তু আপনার ক্লাস করার পর সেই আফসোসটা নাই। এ যাবত যতগুলো জায়গায়ই জারণ-বিজারণ বুঝেছি, তার মধ্যে আপনি বেস্ট। ভাইয়া আপনি প্লিজ আবার অন্যরকম পাঠশালায় ফিরে আসেন। ধন্যবাদ।",positive
দাভাই জানিনা কিভাবে ধন্যবাদ দিবো তোমাই।।।কিন্তু তোমাকে শিক্ষক হিসেবে পেয়ে অনেক গর্ববোধ করছি।।,positive
"রসায়ন এর পার্থ ভাই, উচ্চতর গনিত এর আশিকুজ্জামান রাসেল ভাই আর পদার্থ এর রাতুল ভাই এর ক্লাস সবসময় মনে থাকবে️ আমাদের পরবর্তী ছোট ভাই ও বোন রা আমার এই কমেন্ট টা দেখবে।",positive
এই ক্লাসগুলো এখনো একেকটা মাস্টারপিস।,positive
অসাধারন ক্লাস। অনেক ধন্যবাদ ভাইয়া,positive
"পর্শুদিন hsc Chemistry 2nd paper exam ! Apnar জারণ বিজারণ এর এই ৩ টা ক্লাস মনোযোগ দিয়ে করলাম ! আলহামদুলিল্লাহ অনেক কিছুই আয়ত্ত করে ফেলছি ! সারা বছর এটাকে ভয় পেতাম , কিন্তু এখন আর ভয় নেই Thanks♪(･ω･)ﾉ",positive
